city,state_id,state_name,county_name,population,lat,lng
New York City,NY,New York,,8804190,40.71427,-74.00597
Los Angeles,CA,California,,3820914,34.05223,-118.24368
Brooklyn,NY,New York,,2736074,40.6501,-73.94958
Chicago,IL,Illinois,,2664452,41.85003,-87.65005
Queens,NY,New York,,2316841,40.68149,-73.83652
Houston,TX,Texas,,2314157,29.76328,-95.36327
Phoenix,AZ,Arizona,,1650070,33.44838,-112.07404
Philadelphia,PA,Pennsylvania,,1573916,39.95238,-75.16362
San Antonio,TX,Texas,,1526656,29.42412,-98.49363
Manhattan,NY,New York,,1487536,40.78343,-73.96625
San Diego,CA,California,,1404452,32.71571,-117.16472
The Bronx,NY,New York,,1385108,40.84985,-73.86641
Dallas,TX,Texas,,1326087,32.78306,-96.80667
Jacksonville,FL,Florida,,1009833,30.33218,-81.65565
Fort Worth,TX,Texas,,1008106,32.72541,-97.32085
San Jose,CA,California,,997368,37.33939,-121.89496
Austin,TX,Texas,,974447,30.26715,-97.74306
Columbus,OH,Ohio,,913175,39.96118,-82.99879
Charlotte,NC,North Carolina,,911311,35.22709,-80.84313
Indianapolis,IN,Indiana,,887642,39.76838,-86.15804
San Francisco,CA,California,,827526,37.77493,-122.41942
Seattle,WA,Washington,,780995,47.60621,-122.33207
Denver,CO,Colorado,,729019,39.73915,-104.9847
Washington,DC,District of Columbia,,689545,38.89511,-77.03637
Nashville,TN,Tennessee,,689447,36.16589,-86.78444
Oklahoma City,OK,Oklahoma,,681054,35.46756,-97.51643
El Paso,TX,Texas,,678815,31.75872,-106.48693
Boston,MA,Massachusetts,,653833,42.35843,-71.05977
Portland,OR,Oregon,,652503,45.52345,-122.67621
Detroit,MI,Michigan,,645705,42.33143,-83.04575
Las Vegas,NV,Nevada,,641903,36.17497,-115.13722
New South Memphis,TN,Tennessee,,641608,35.08676,-90.05676
Memphis,TN,Tennessee,,633104,35.14953,-90.04898
Louisville,KY,Kentucky,,624444,38.25424,-85.75941
Baltimore,MD,Maryland,,585708,39.29038,-76.61219
South Boston,MA,Massachusetts,,571281,42.33343,-71.04949
Albuquerque,NM,New Mexico,,564559,35.08449,-106.65114
Milwaukee,WI,Wisconsin,,563531,43.0389,-87.90647
Tucson,AZ,Arizona,,542629,32.22174,-110.92648
Fresno,CA,California,,542107,36.74773,-119.77237
Sacramento,CA,California,,524943,38.58157,-121.4944
Atlanta,GA,Georgia,,510823,33.749,-84.38798
Miami,FL,Florida,,487014,25.77427,-80.19366
Omaha,NE,Nebraska,,486051,41.25626,-95.94043
Raleigh,NC,North Carolina,,482295,35.7721,-78.63861
Kansas City,MO,Missouri,,475378,39.09973,-94.57857
Long Beach,CA,California,,474140,33.76696,-118.18923
Mesa,AZ,Arizona,,471825,33.42227,-111.82264
Staten Island,NY,New York,,468730,40.56233,-74.13986
Colorado Springs,CO,Colorado,,456568,38.83388,-104.82136
Virginia Beach,VA,Virginia,,454808,36.85293,-75.97799
Oakland,CA,California,,419267,37.80437,-122.2708
Tampa,FL,Florida,,414547,27.94752,-82.45843
Tulsa,OK,Oklahoma,,413066,36.15398,-95.99277
Minneapolis,MN,Minnesota,,410939,44.97997,-93.26384
Wichita,KS,Kansas,,396119,37.69224,-97.33754
Arlington,TX,Texas,,388125,32.73569,-97.10807
Bakersfield,CA,California,,373640,35.37329,-119.01871
Cleveland,OH,Ohio,,365379,41.4995,-81.69541
New Orleans,LA,Louisiana,,362701,29.95465,-90.07507
Aurora,CO,Colorado,,359407,39.72943,-104.83192
Honolulu,HI,Hawaii,,350964,21.30694,-157.85833
Anaheim,CA,California,,350742,33.83529,-117.9145
West Raleigh,NC,North Carolina,,338759,35.78682,-78.66389
Orlando,FL,Florida,,334854,28.53834,-81.37924
Lexington,KY,Kentucky,,320347,37.98869,-84.47772
Riverside,CA,California,,317261,33.95335,-117.39616
Corpus Christi,TX,Texas,,316239,27.80058,-97.39638
Lexington-Fayette,KY,Kentucky,,314488,38.0498,-84.45855
Cincinnati,OH,Ohio,,311097,39.12711,-84.51439
Santa Ana,CA,California,,310227,33.74557,-117.86783
Stockton,CA,California,,305658,37.9577,-121.29078
Pittsburgh,PA,Pennsylvania,,304391,40.44062,-79.99589
Saint Paul,MN,Minnesota,,303176,44.94441,-93.09327
Lincoln,NE,Nebraska,,294757,40.8,-96.66696
Anchorage,AK,Alaska,,289600,61.21806,-149.90028
Meads,KY,Kentucky,,288649,38.41258,-82.70905
Henderson,NV,Nevada,,285667,36.0397,-114.98194
Greensboro,NC,North Carolina,,285342,36.07264,-79.79198
Plano,TX,Texas,,283558,33.01984,-96.69889
Newark,NJ,New Jersey,,281944,40.73566,-74.17237
Madison,WI,Wisconsin,,280305,43.07305,-89.40123
St. Louis,MO,Missouri,,279695,38.62727,-90.19789
Chula Vista,CA,California,,265757,32.64005,-117.0842
Toledo,OH,Ohio,,265638,41.66394,-83.55521
Jersey City,NJ,New Jersey,,264290,40.72816,-74.07764
Reno,NV,Nevada,,264165,39.52963,-119.8138
Chandler,AZ,Arizona,,260828,33.30616,-111.84125
Fort Wayne,IN,Indiana,,260326,41.1306,-85.12886
Buffalo,NY,New York,,258071,42.88645,-78.87837
Durham,NC,North Carolina,,257636,35.99403,-78.89862
St. Petersburg,FL,Florida,,257083,27.77086,-82.67927
Irvine,CA,California,,256927,33.66946,-117.82311
Laredo,TX,Texas,,256153,27.50641,-99.50754
Lubbock,TX,Texas,,249042,33.57786,-101.85517
Gilbert,AZ,Arizona,,247542,33.35283,-111.78903
Tri-Cities,WA,Washington,,244036,46.2454,-119.19617
Winston-Salem,NC,North Carolina,,241218,36.09986,-80.24422
Glendale,AZ,Arizona,,240126,33.53865,-112.18599
Norfolk,VA,Virginia,,238005,36.84681,-76.28522
Hialeah,FL,Florida,,237069,25.8576,-80.27811
Garland,TX,Texas,,236897,32.91262,-96.63888
Scottsdale,AZ,Arizona,,236839,33.50921,-111.89903
Irving,TX,Texas,,236607,32.81402,-96.94889
Boise,ID,Idaho,,235684,43.6135,-116.20345
Chesapeake,VA,Virginia,,235429,36.81904,-76.27494
North Las Vegas,NV,Nevada,,234807,36.19886,-115.1175
Fremont,CA,California,,232206,37.54827,-121.98857
Spokane,WA,Washington,,229447,47.65966,-117.42908
Baton Rouge,LA,Louisiana,,227470,30.44332,-91.18747
Upper West Side,NY,New York,,226989,40.78705,-73.97542
Richmond,VA,Virginia,,226610,37.55376,-77.46026
Paradise,NV,Nevada,,223167,36.09719,-115.14666
Tacoma,WA,Washington,,222906,47.25288,-122.44429
Jamaica,NY,New York,,216866,40.69149,-73.80569
San Bernardino,CA,California,,216108,34.10834,-117.28977
Salt Lake City,UT,Utah,,215548,40.76078,-111.89105
Huntsville,AL,Alabama,,215006,34.7304,-86.58594
Des Moines,IA,Iowa,,214133,41.60054,-93.60911
Fontana,CA,California,,212704,34.09223,-117.43505
Modesto,CA,California,,211266,37.6391,-120.99688
Rochester,NY,New York,,209802,43.15478,-77.61556
Maryvale,AZ,Arizona,,208189,33.50199,-112.17765
Arlington,VA,Virginia,,207627,38.88101,-77.10428
Oxnard,CA,California,,207254,34.1975,-119.17705
Columbus,GA,Georgia,,206922,32.46098,-84.98771
Worcester,MA,Massachusetts,,206518,42.26259,-71.80229
Moreno Valley,CA,California,,204198,33.93752,-117.23059
Little Rock,AR,Arkansas,,202591,34.74648,-92.28959
Fayetteville,NC,North Carolina,,201963,35.05266,-78.87836
Huntington Beach,CA,California,,201899,33.6603,-117.99923
Tallahassee,FL,Florida,,201731,30.43826,-84.28073
Yonkers,NY,New York,,201116,40.9304,-73.89789
Glendale,CA,California,,201020,34.14251,-118.25508
Cypress,TX,Texas,,200839,29.96911,-95.69717
Aurora,IL,Illinois,,200661,41.76058,-88.32007
Amarillo,TX,Texas,,198645,35.222,-101.8313
Akron,OH,Ohio,,197542,41.08144,-81.51901
Vancouver,WA,Washington,,196442,45.63873,-122.66149
Birmingham,AL,Alabama,,196357,33.52066,-86.80249
Montgomery,AL,Alabama,,195287,32.36681,-86.29997
Grand Rapids,MI,Michigan,,195097,42.96336,-85.66809
Peoria,AZ,Arizona,,190985,33.5806,-112.23738
Providence,RI,Rhode Island,,190934,41.82399,-71.41283
Knoxville,TN,Tennessee,,190740,35.96064,-83.92074
Sunrise Manor,NV,Nevada,,189372,36.21108,-115.07306
Grand Prairie,TX,Texas,,187809,32.74596,-96.99778
Shreveport,LA,Louisiana,,187593,32.52515,-93.75018
Brownsville,TX,Texas,,186738,25.90175,-97.49748
Overland Park,KS,Kansas,,186515,38.98223,-94.67079
Newport News,VA,Virginia,,186247,36.98038,-76.42975
Mobile,AL,Alabama,,183289,30.69436,-88.04305
Fort Lauderdale,FL,Florida,,183146,26.12231,-80.14338
Santa Clarita,CA,California,,182371,34.39166,-118.54259
Chattanooga,TN,Tennessee,,181099,35.04563,-85.30968
East Flatbush,NY,New York,,178464,40.65371,-73.93042
Spring Valley,NV,Nevada,,178395,36.10803,-115.245
Santa Rosa,CA,California,,178127,38.44047,-122.71443
Eugene,OR,Oregon,,176654,44.05207,-123.08675
Tempe,AZ,Arizona,,175826,33.41477,-111.90931
Oceanside,CA,California,,175691,33.19587,-117.37948
Salem,OR,Oregon,,175535,44.9429,-123.0351
Garden Grove,CA,California,,175393,33.77391,-117.94145
Rancho Cucamonga,CA,California,,175236,34.1064,-117.59311
Cape Coral,FL,Florida,,175229,26.56285,-81.94953
East New York,NY,New York,,173198,40.66677,-73.88236
Sioux Falls,SD,South Dakota,,171544,43.54369,-96.72796
Ontario,CA,California,,171214,34.06334,-117.65089
Fort Collins,CO,Colorado,,170924,40.58526,-105.08442
Springfield,MO,Missouri,,170188,37.21533,-93.29824
Hollywood,CA,California,,167664,34.09834,-118.32674
Elk Grove,CA,California,,166913,38.4088,-121.37162
Clarksville,TN,Tennessee,,166722,36.52977,-87.35945
Pembroke Pines,FL,Florida,,166611,26.00315,-80.22394
Deer Valley,AZ,Arizona,,165656,33.68393,-112.13488
Murfreesboro,TN,Tennessee,,165430,35.84562,-86.39027
Port Saint Lucie,FL,Florida,,164603,27.29393,-80.35033
Corona,CA,California,,164226,33.87529,-117.56644
McKinney,TX,Texas,,162898,33.19762,-96.61527
Lancaster,CA,California,,161103,34.69804,-118.13674
Cary,NC,North Carolina,,159769,35.79154,-78.78112
Alexandria,VA,Virginia,,159467,38.80484,-77.04692
Tempe Junction,AZ,Arizona,,158368,33.41421,-111.94348
Palmdale,CA,California,,158351,34.57943,-118.11646
Hayward,CA,California,,158289,37.66882,-122.0808
Salinas,CA,California,,157380,36.67774,-121.6555
Sunnyvale,CA,California,,155805,37.36883,-122.03635
Frisco,TX,Texas,,154407,33.15067,-96.82361
Springfield,MA,Massachusetts,,154341,42.10148,-72.58981
East Chattanooga,TN,Tennessee,,154024,35.06535,-85.24912
Pasadena,TX,Texas,,153784,29.69106,-95.2091
Jackson,MS,Mississippi,,153701,32.29876,-90.18481
Pomona,CA,California,,153266,34.05529,-117.75228
Kansas City,KS,Kansas,,152933,39.11417,-94.62746
Washington Heights,NY,New York,,152613,40.8501,-73.93541
Lakewood,CO,Colorado,,152597,39.70471,-105.08137
Escondido,CA,California,,151038,33.11921,-117.08642
Astoria,NY,New York,,150165,40.77205,-73.93014
Hollywood,FL,Florida,,149728,26.0112,-80.14949
Borough Park,NY,New York,,149248,40.63399,-73.99681
Valencia,CA,California,,148456,34.44361,-118.60953
Rockford,IL,Illinois,,148278,42.27113,-89.094
East Hampton,VA,Virginia,,147993,37.03737,-76.33161
Joliet,IL,Illinois,,147861,41.52519,-88.0834
Savannah,GA,Georgia,,147780,32.08354,-81.09983
Paterson,NJ,New Jersey,,147754,40.91677,-74.17181
Bridgeport,CT,Connecticut,,147629,41.17923,-73.18945
Naperville,IL,Illinois,,147100,41.78586,-88.14729
Gainesville,FL,Florida,,145214,29.65163,-82.32483
Mesquite,TX,Texas,,144788,32.7668,-96.59916
Syracuse,NY,New York,,144142,43.04812,-76.14742
Torrance,CA,California,,143592,33.83585,-118.34063
Surprise,AZ,Arizona,,143148,33.63059,-112.33322
Metairie Terrace,LA,Louisiana,,142489,29.97854,-90.16396
Columbia,SC,South Carolina,,142416,34.00071,-81.03481
Pasadena,CA,California,,142250,34.14778,-118.14452
Orange,CA,California,,140992,33.78779,-117.85311
Fullerton,CA,California,,140847,33.87029,-117.92534
Killeen,TX,Texas,,140806,31.11712,-97.7278
McAllen,TX,Texas,,140269,26.20341,-98.23001
Bellevue,WA,Washington,,139820,47.61038,-122.20068
Metairie,LA,Louisiana,,138481,29.98409,-90.15285
Hampton,VA,Virginia,,137148,37.02987,-76.34522
Miramar,FL,Florida,,137132,25.98731,-80.23227
Van Nuys,CA,California,,136443,34.18667,-118.44897
West Valley City,UT,Utah,,136208,40.69161,-112.00105
Dayton,OH,Ohio,,135512,39.75895,-84.19161
Olathe,KS,Kansas,,134305,38.8814,-94.81913
Warren,MI,Michigan,,134056,42.49044,-83.01304
Thornton,CO,Colorado,,133451,39.86804,-104.97192
Carrollton,TX,Texas,,133168,32.95373,-96.89028
Charleston,SC,South Carolina,,132609,32.77632,-79.93275
Midland,TX,Texas,,132524,31.99735,-102.07791
Waco,TX,Texas,,132356,31.54933,-97.14667
Sterling Heights,MI,Michigan,,132052,42.58031,-83.0302
Denton,TX,Texas,,131044,33.21484,-97.13307
Cedar Rapids,IA,Iowa,,130405,42.00833,-91.64407
New Haven,CT,Connecticut,,130322,41.30815,-72.92816
Roseville,CA,California,,130269,38.75212,-121.28801
Visalia,CA,California,,130104,36.33023,-119.29206
Coral Springs,FL,Florida,,129485,26.27119,-80.2706
Thousand Oaks,CA,California,,129339,34.17056,-118.83759
Columbia,MO,Missouri,,129330,38.95171,-92.33407
Elizabeth,NJ,New Jersey,,129007,40.66399,-74.2107
Stamford,CT,Connecticut,,128874,41.05343,-73.53873
Concord,CA,California,,128667,37.97798,-122.03107
Norman,OK,Oklahoma,,128026,35.22257,-97.43948
Alhambra,AZ,Arizona,,127764,33.49838,-112.13432
Athens,GA,Georgia,,127315,33.96095,-83.37794
Kent,WA,Washington,,126952,47.38093,-122.23484
Simi Valley,CA,California,,126788,34.26945,-118.78148
East Los Angeles,CA,California,,126496,34.0239,-118.17202
Santa Clara,CA,California,,126215,37.35411,-121.95524
Sunset Park,NY,New York,,126000,40.64548,-74.01241
Topeka,KS,Kansas,,125963,39.04833,-95.67804
Abilene,TX,Texas,,125182,32.44874,-99.73314
Koreatown,CA,California,,124281,34.05779,-118.30091
Sheepshead Bay,NY,New York,,122534,40.59122,-73.94458
Amherst,NY,New York,,122366,42.97839,-78.79976
Victorville,CA,California,,122225,34.53611,-117.29116
Vallejo,CA,California,,121692,38.10409,-122.25664
Lafayette,LA,Louisiana,,121374,30.22409,-92.01984
Chico,CA,California,,121345,39.72849,-121.83748
North Stamford,CT,Connecticut,,121230,41.13815,-73.54346
Hartford,CT,Connecticut,,121054,41.76371,-72.68509
Berkeley,CA,California,,120972,37.87159,-122.27275
West Palm Beach,FL,Florida,,120932,26.71534,-80.05337
Allentown,PA,Pennsylvania,,120207,40.60843,-75.49018
Evansville,IN,Indiana,,119943,37.97476,-87.55585
Palm Bay,FL,Florida,,119760,28.03446,-80.58866
Fargo,ND,North Dakota,,118523,46.87719,-96.7898
Clearwater,FL,Florida,,117292,27.96585,-82.8001
Independence,MO,Missouri,,117255,39.09112,-94.41551
Billings,MT,Montana,,117116,45.78329,-108.50069
Ann Arbor,MI,Michigan,,117070,42.27756,-83.74088
El Monte,CA,California,,116732,34.06862,-118.02757
Harlem,NY,New York,,116345,40.80788,-73.94542
Westminster,CO,Colorado,,116317,39.83665,-105.0372
Round Rock,TX,Texas,,115997,30.50826,-97.6789
Wilmington,NC,North Carolina,,115933,34.23556,-77.94604
East Harlem,NY,New York,,115921,40.79472,-73.9425
Arvada,CO,Colorado,,115368,39.80276,-105.08748
Beaumont,TX,Texas,,115282,30.08605,-94.10185
Provo,UT,Utah,,115162,40.23384,-111.65853
Peoria,IL,Illinois,,115070,40.69365,-89.58899
Carlsbad,CA,California,,114746,33.15809,-117.35059
Odessa,TX,Texas,,114428,31.84568,-102.36764
Springfield,IL,Illinois,,114394,39.80172,-89.64371
Downey,CA,California,,114219,33.94001,-118.13257
Elmhurst,NY,New York,,113364,40.73649,-73.87791
Costa Mesa,CA,California,,113204,33.64113,-117.91867
Miami Gardens,FL,Florida,,113187,25.94204,-80.2456
North Peoria,IL,Illinois,,113004,40.71754,-89.58426
Fairfield,CA,California,,112970,38.24936,-122.03997
Lansing,MI,Michigan,,112644,42.73253,-84.55553
Bushwick,NY,New York,,112620,40.69427,-73.91875
Gravesend,NY,New York,,112229,40.5976,-73.96514
Rochester,MN,Minnesota,,112225,44.02163,-92.4699
Elgin,IL,Illinois,,112111,42.03725,-88.28119
West Jordan,UT,Utah,,111946,40.60967,-111.9391
Inglewood,CA,California,,111666,33.96168,-118.35313
Tuscaloosa,AL,Alabama,,111338,33.20984,-87.56917
Richardson,TX,Texas,,110815,32.94818,-96.72972
Lowell,MA,Massachusetts,,110699,42.63342,-71.31617
East Independence,MO,Missouri,,110675,39.09556,-94.35523
Gresham,OR,Oregon,,110553,45.49818,-122.43148
Antioch,CA,California,,110542,38.00492,-121.80579
Cambridge,MA,Massachusetts,,110402,42.3751,-71.10561
High Point,NC,North Carolina,,110268,35.95569,-80.00532
Manchester,NH,New Hampshire,,110229,42.99564,-71.45479
Temecula,CA,California,,110003,33.49364,-117.14836
Murrieta,CA,California,,109830,33.55391,-117.21392
Centennial,CO,Colorado,,109741,39.57916,-104.87692
Richmond,CA,California,,109708,37.93576,-122.34775
Corona,NY,New York,,109698,40.74705,-73.86014
Pueblo,CO,Colorado,,109412,38.25445,-104.60914
Pearland,TX,Texas,,108821,29.56357,-95.28605
Waterbury,CT,Connecticut,,108802,41.55815,-73.0515
Greeley,CO,Colorado,,108795,40.42331,-104.70913
West Covina,CA,California,,108484,34.06862,-117.93895
Enterprise,NV,Nevada,,108481,36.02525,-115.24194
North Charleston,SC,South Carolina,,108304,32.85462,-79.97481
Everett,WA,Washington,,108010,47.97898,-122.20208
College Station,TX,Texas,,107889,30.62798,-96.33441
Pompano Beach,FL,Florida,,107762,26.23786,-80.12477
South Fulton,GA,Georgia,,107436,33.59259,-84.67294
Norwalk,CA,California,,107140,33.90224,-118.08173
Boulder,CO,Colorado,,106803,40.01499,-105.27055
Broken Arrow,OK,Oklahoma,,106563,36.0526,-95.79082
Daly City,CA,California,,106562,37.70577,-122.46192
Sandy Springs,GA,Georgia,,105330,33.92427,-84.37854
Burbank,CA,California,,105319,34.18084,-118.30897
Green Bay,WI,Wisconsin,,105207,44.51916,-88.01983
Santa Maria,CA,California,,105093,34.95303,-120.43572
Universal City,CA,California,,105000,34.1389,-118.35341
Wichita Falls,TX,Texas,,104710,33.91371,-98.49339
Lakeland,FL,Florida,,104401,28.03947,-81.9498
Clovis,CA,California,,104180,36.82523,-119.70292
Lewisville,TX,Texas,,104039,33.04623,-96.99417
Tyler,TX,Texas,,103700,32.35126,-95.30106
El Cajon,CA,California,,103679,32.79477,-116.96253
San Mateo,CA,California,,103536,37.56299,-122.32553
Brandon,FL,Florida,,103483,27.9378,-82.28592
Rialto,CA,California,,103132,34.1064,-117.37032
Davenport,IA,Iowa,,102582,41.52364,-90.57764
Edison,NJ,New Jersey,,102548,40.51872,-74.4121
Hillsboro,OR,Oregon,,102347,45.52289,-122.98983
Las Cruces,NM,New Mexico,,101643,32.31232,-106.77834
South Bend,IN,Indiana,,101516,41.68338,-86.25001
Albany,NY,New York,,101228,42.65258,-73.75623
New Bedford,MA,Massachusetts,,101079,41.63526,-70.92701
Vista,CA,California,,100890,33.20004,-117.24254
Davie,FL,Florida,,100882,26.06287,-80.2331
Chinatown,CA,California,,100574,37.7966,-122.40858
Renton,WA,Washington,,100242,47.48288,-122.21707
Roanoke,VA,Virginia,,100011,37.27097,-79.94143
San Angelo,TX,Texas,,99893,31.46377,-100.43704
Kenosha,WI,Wisconsin,,99858,42.58474,-87.82119
Clinton Township,MI,Michigan,,99753,42.58698,-82.91992
Columbia,MD,Maryland,,99615,39.24038,-76.83942
Erie,PA,Pennsylvania,,99475,42.12922,-80.08506
Portsmouth Heights,VA,Virginia,,99049,36.82098,-76.36883
Richmond Hill,NY,New York,,98984,40.69983,-73.83125
Alief,TX,Texas,,98725,29.71106,-95.59633
Spring Hill,FL,Florida,,98621,28.47688,-82.52546
Compton,CA,California,,98462,33.89585,-118.22007
League City,TX,Texas,,98312,29.50745,-95.09493
Flint,MI,Michigan,,98310,43.01253,-83.68746
Allen,TX,Texas,,98143,33.10317,-96.67055
Dorchester,MA,Massachusetts,,97826,42.29732,-71.0745
Mission Viejo,CA,California,,97156,33.60002,-117.672
Vacaville,CA,California,,96803,38.35658,-121.98774
Ventura,CA,California,,96769,34.27834,-119.29317
Highlands Ranch,CO,Colorado,,96713,39.55388,-104.96943
Lawton,OK,Oklahoma,,96655,34.60869,-98.39033
Beaverton,OR,Oregon,,96577,45.48706,-122.80371
South Gate,CA,California,,96401,33.95474,-118.21202
Portsmouth,VA,Virginia,,96201,36.83543,-76.29827
Sparks,NV,Nevada,,96094,39.53491,-119.75269
Yuma,AZ,Arizona,,95548,32.72532,-114.6244
Brockton,MA,Massachusetts,,95314,42.08343,-71.01838
Dearborn,MI,Michigan,,95171,42.32226,-83.17631
Federal Way,WA,Washington,,95171,47.32232,-122.31262
Lee's Summit,MO,Missouri,,95094,38.91084,-94.38217
Asheville,NC,North Carolina,,95056,35.60095,-82.55402
Spokane Valley,WA,Washington,,94919,47.67323,-117.23937
Fordham,NY,New York,,94678,40.85927,-73.89847
Livonia,MI,Michigan,,94635,42.36837,-83.35271
Roswell,GA,Georgia,,94501,34.02316,-84.36159
Orem,UT,Utah,,94457,40.2969,-111.69465
Fall River,MA,Massachusetts,,94000,41.70149,-71.15505
Lawrence,KS,Kansas,,93917,38.97167,-95.23525
The Woodlands,TX,Texas,,93847,30.15799,-95.48938
West Albany,NY,New York,,93794,42.68313,-73.77845
Yakima,WA,Washington,,93701,46.60207,-120.5059
Quincy,MA,Massachusetts,,93618,42.25288,-71.00227
Flatbush,NY,New York,,93361,40.65205,-73.95903
Hesperia,CA,California,,93295,34.42639,-117.30088
Carson,CA,California,,93281,33.83141,-118.28202
Boca Raton,FL,Florida,,93235,26.35869,-80.0831
Santa Monica,CA,California,,93220,34.01949,-118.49138
San Marcos,CA,California,,92931,33.14337,-117.16614
Boyle Heights,CA,California,,92785,34.0339,-118.20535
Plantation,FL,Florida,,92560,26.13421,-80.23184
Lynn,MA,Massachusetts,,92457,42.46676,-70.94949
Miami Beach,FL,Florida,,92312,25.79065,-80.13005
Arden-Arcade,CA,California,,92186,38.6025,-121.37854
Westminster,CA,California,,92114,33.75918,-118.00673
Longmont,CO,Colorado,,92088,40.16721,-105.10193
Santa Barbara,CA,California,,91842,34.42083,-119.69819
Redding,CA,California,,91582,40.58654,-122.39168
Macon,GA,Georgia,,91351,32.84069,-83.6324
Meridian,ID,Idaho,,90739,43.61211,-116.39151
San Leandro,CA,California,,90712,37.72493,-122.15608
Greenville,NC,North Carolina,,90597,35.61266,-77.36635
Edmond,OK,Oklahoma,,90092,35.65283,-97.4781
Chinatown,NY,New York,,90000,40.71649,-73.99625
Nampa,ID,Idaho,,89839,43.54072,-116.56346
Trenton,NJ,New Jersey,,89620,40.21705,-74.74294
Sandy Hills,UT,Utah,,89575,40.58106,-111.85077
Newton,MA,Massachusetts,,88817,42.33704,-71.20922
Toms River,NJ,New Jersey,,88791,39.95373,-74.19792
Carmel,IN,Indiana,,88713,39.97837,-86.11804
Norwalk,CT,Connecticut,,88485,41.1176,-73.4079
Waukegan,IL,Illinois,,88475,42.36363,-87.84479
Deltona,FL,Florida,,88474,28.90054,-81.26367
Hawthorne,CA,California,,88451,33.9164,-118.35257
Fort Smith,AR,Arkansas,,88194,35.38592,-94.39855
Suffolk,VA,Virginia,,88161,36.72836,-76.58496
Sugar Land,TX,Texas,,88156,29.61968,-95.63495
Livermore,CA,California,,88126,37.68187,-121.76801
Nashua,NH,New Hampshire,,87970,42.76537,-71.46757
Reading,PA,Pennsylvania,,87879,40.33565,-75.92687
Concord,NC,North Carolina,,87696,35.40888,-80.58158
Indio,CA,California,,87533,33.7207,-116.21677
Rio Rancho,NM,New Mexico,,87521,35.23338,-106.66447
Enchanted Hills,NM,New Mexico,,87521,35.33676,-106.59296
Santa Fe,NM,New Mexico,,87505,35.68698,-105.9378
Sandy,UT,Utah,,87461,40.59161,-111.8841
Whittier,CA,California,,87438,33.97918,-118.03284
Canarsie,NY,New York,,87366,40.64372,-73.90069
Kirkland,WA,Washington,,87281,47.68149,-122.20874
Menifee,CA,California,,87174,33.72835,-117.14642
Newport Beach,CA,California,,87127,33.61891,-117.92895
Tracy,CA,California,,87075,37.73987,-121.42618
Citrus Heights,CA,California,,87056,38.70712,-121.28106
Bend,OR,Oregon,,87014,44.05817,-121.31531
Canton,MI,Michigan,,86825,42.30865,-83.48216
Lehigh Acres,FL,Florida,,86784,26.62535,-81.6248
Greenburgh,NY,New York,,86764,41.03287,-73.84291
Bloomington,MN,Minnesota,,86435,44.8408,-93.29828
West Town,IL,Illinois,,86429,41.89381,-87.67493
Germantown,MD,Maryland,,86395,39.17316,-77.27165
Clifton,NJ,New Jersey,,86334,40.85843,-74.16376
Duluth,MN,Minnesota,,86110,46.78327,-92.10658
Champaign,IL,Illinois,,86096,40.11642,-88.24338
Near North Side,IL,Illinois,,85711,41.90003,-87.6345
Chino,CA,California,,85595,34.01223,-117.68894
Alhambra,CA,California,,85551,34.09529,-118.12701
Ogden,UT,Utah,,85444,41.223,-111.97383
Redwood City,CA,California,,85288,37.48522,-122.23635
Bellingham,WA,Washington,,85146,48.75955,-122.48822
O'Fallon,MO,Missouri,,85040,38.81061,-90.69985
Hoover,AL,Alabama,,84848,33.40539,-86.81138
Melbourne,FL,Florida,,84678,28.08363,-80.60811
Danbury,CT,Connecticut,,84657,41.39482,-73.45401
East Norwalk,CT,Connecticut,,84530,41.10565,-73.39845
Edinburg,TX,Texas,,84497,26.30174,-98.16334
Sunrise,FL,Florida,,84439,26.13397,-80.1131
Bloomington,IN,Indiana,,84067,39.16533,-86.52639
Cicero,IL,Illinois,,83886,41.84559,-87.75394
Hemet,CA,California,,83861,33.74761,-116.97307
San Pedro,CA,California,,83556,33.73585,-118.29229
Ahwatukee Foothills,AZ,Arizona,,83464,33.34171,-111.98403
Johns Creek,GA,Georgia,,83335,34.02893,-84.19858
Mission,TX,Texas,,83298,26.21591,-98.32529
Troy,MI,Michigan,,83280,42.60559,-83.14993
Buena Park,CA,California,,83270,33.86751,-117.99812
Mid-City,CA,California,,83000,34.04126,-118.36058
Palm Coast,FL,Florida,,82893,29.58497,-81.20784
Fayetteville,AR,Arkansas,,82830,36.06258,-94.15743
Sioux City,IA,Iowa,,82821,42.49999,-96.40031
Lake Forest,CA,California,,82492,33.64697,-117.68922
Merced,CA,California,,82436,37.30216,-120.48297
Longview,TX,Texas,,82287,32.5007,-94.74049
Bryan,TX,Texas,,82118,30.67436,-96.36996
Westland,MI,Michigan,,82000,42.3242,-83.40021
Warwick,RI,Rhode Island,,81699,41.7001,-71.41617
Lakewood,CA,California,,81611,33.85363,-118.13396
Farmington Hills,MI,Michigan,,81330,42.48531,-83.37716
San Tan Valley,AZ,Arizona,,81321,33.1911,-111.528
Mount Pleasant,SC,South Carolina,,81317,32.79407,-79.86259
Cranston,RI,Rhode Island,,81073,41.77982,-71.43728
Largo,FL,Florida,,81000,27.90979,-82.78842
Homestead,FL,Florida,,80737,25.46872,-80.47756
South Suffolk,VA,Virginia,,80690,36.71709,-76.59023
